sampleID	D11.8_CHAN-INTERFERON-PRODUCING-DENDRITIC-CELL	D8.6_DOANE-BREAST-CANCER-ESR1-DN	D11.3_FARMER-BREAST-CANCER-CLUSTER-5	D11.5_NAKAYAMA-SOFT-TISSUE-TUMORS-PCA2-DN	D11.10_REACTOME-GLUCURONIDATION	D11.1_MODULE-352	D11.2_NADH-DEHYDROGENASE-COMPLEX	D9.8_SMID-BREAST-CANCER-RELAPSE-IN-LIVER-DN	D9.2_FINETTI-BREAST-CANCERS-KINOME-BLUE
TCGA-BH-AB28-01A-31R-A41B-07	3.455838e-01	4.897986e-01	9.633501e-01	8.917878e-01	0	3.162403e+00	3.055286e+00	1.922079e-01	2.706160e+00
TCGA-C8-A12K-01A-21R-A115-07	1.046355e+00	1.094423e+00	1.045478e+00	2.285533e-01	0	3.878791e+00	3.209611e+00	2.921077e-01	1.639288e-02
TCGA-C8-A12L-01A-11R-A115-07	4.312177e-01	6.502667e-01	1.411791e+00	0	8.489032e-01	4.077633e+00	2.831625e+00	9.699089e-02	7.722503e-02
TCGA-C8-A12M-01A-11R-A115-07	1.477531e-02	0	7.214981e-01	3.164627e-01	0	4.431291e+00	2.843468e+00	4.310404e-01	3.142709e+00
TCGA-C8-A12N-01A-11R-A115-07	1.780072e-01	0	1.592620e+00	2.075709e-01	0	3.174490e+00	3.362607e+00	7.225609e-01	2.293065e+00
TCGA-C8-A12O-01A-11R-A115-07	3.487722e-01	2.580096e-01	1.578224e+00	2.133896e-01	2.756865e-01	3.846280e+00	2.782043e+00	4.442288e-01	1.722448e+00
TCGA-C8-A12P-01A-11R-A115-07	4.007980e-01	1.646054e-01	1.576950e+00	1.697792e-01	9.500556e-01	3.872460e+00	3.012366e+00	9.027220e-02	1.116702e-02
TCGA-C8-A12Q-01A-11R-A115-07	4.297505e-01	3.256636e-01	1.342923e+00	5.255168e-01	9.397157e-01	3.892461e+00	2.402989e+00	3.050989e-01	4.014562e-01
TCGA-C8-A12T-01A-11R-A115-07	1.427331e-01	1.060641e-01	1.739803e+00	1.275992e-01	2.882480e-01	3.443949e+00	3.534124e+00	0	2.352857e+00
TCGA-C8-A12U-01A-11R-A115-07	4.863874e-01	0	6.470209e-01	3.122187e-02	2.315333e-01	3.746568e+00	3.545486e+00	9.058262e-01	1.989149e+00
TCGA-C8-A12V-01A-11R-A115-07	1.065714e+00	1.200294e+00	9.012469e-01	5.980304e-01	0	3.760252e+00	2.842981e+00	2.003038e-01	6.258329e-01
TCGA-C8-A12W-01A-11R-A115-07	2.887658e-01	4.282307e-02	1.509368e+00	2.343105e-01	9.631583e-02	3.656306e+00	3.199022e+00	1.291067e-03	2.677533e+00
TCGA-C8-A12X-01A-11R-A115-07	1.714306e-01	0	8.864709e-01	2.762782e-01	0	3.191457e+00	3.768983e+00	1.403488e+00	2.138509e+00
TCGA-C8-A12Y-01A-11R-A12D-07	3.076390e-01	2.572679e-01	1.298021e+00	2.479401e-01	0	2.703306e+00	3.893393e+00	1.097468e+00	2.258956e+00
TCGA-C8-A12Z-01A-11R-A115-07	1.120085e-01	7.603763e-02	1.390405e+00	0	8.840069e-01	4.085126e+00	2.725399e+00	3.740224e-01	2.419298e-01
TCGA-C8-A130-01A-31R-A115-07	2.735434e-01	2.919558e-01	1.199706e+00	5.523226e-01	1.107905e-01	3.323730e+00	3.499674e+00	0	2.395136e+00
TCGA-C8-A131-01A-11R-A115-07	4.054654e-01	7.099546e-01	1.528254e+00	2.128357e-01	1.037139e+00	3.248837e+00	3.510746e+00	0	0
TCGA-C8-A132-01A-31R-A115-07	5.024227e-01	6.601686e-01	1.405106e+00	4.580787e-01	6.225192e-02	3.685653e+00	2.581294e+00	4.668721e-01	1.886862e+00
TCGA-C8-A133-01A-32R-A12D-07	0	0	3.905258e-01	1.101311e-01	3.371814e-02	3.222343e+00	3.817611e+00	2.806288e+00	9.279785e-01
TCGA-C8-A134-01A-11R-A115-07	6.561089e-01	1.481938e+00	9.687202e-01	4.183039e-01	0	3.896629e+00	3.137863e+00	0	5.170061e-01
TCGA-C8-A135-01A-11R-A115-07	3.684830e-01	5.216034e-01	1.184157e+00	7.182751e-01	9.943017e-01	3.667414e+00	2.858395e+00	0	4.718528e-01
TCGA-C8-A137-01A-11R-A115-07	0	7.890908e-03	1.419462e+00	1.530023e-01	8.613947e-01	3.972023e+00	3.012135e+00	0	8.768684e-01
TCGA-C8-A138-01A-11R-A115-07	6.228960e-01	2.792631e-01	1.342817e+00	5.995921e-01	2.642357e-01	2.959875e+00	3.274172e+00	5.931031e-01	1.428235e+00
TCGA-C8-A1HE-01A-11R-A13Q-07	1.305331e-01	1.463919e-01	9.764457e-01	3.982611e-01	0	3.682713e+00	2.528332e+00	1.513823e+00	1.879947e+00
TCGA-C8-A1HF-01A-11R-A137-07	5.254578e-01	0	1.433202e+00	1.433242e-01	4.893985e-01	3.652757e+00	3.295178e+00	4.539982e-02	1.052171e+00
TCGA-C8-A1HG-01A-11R-A137-07	5.812537e-01	0	1.073457e+00	2.582300e-01	0	3.553394e+00	3.398227e+00	6.068082e-01	2.102136e+00
TCGA-C8-A1HI-01A-11R-A137-07	1.942089e-01	7.411228e-01	1.081550e+00	3.821505e-01	1.793772e-01	3.405480e+00	2.915712e+00	1.359955e+00	1.629356e+00
TCGA-C8-A1HJ-01A-11R-A13Q-07	4.453761e-01	1.706295e+00	8.801439e-01	5.185405e-01	0	4.261977e+00	2.829083e+00	0	4.537728e-02
TCGA-C8-A1HK-01A-21R-A13Q-07	3.007517e-01	1.153222e-01	1.018323e+00	9.044059e-02	9.636340e-01	4.305656e+00	2.536607e+00	1.179012e-01	8.433842e-01
TCGA-C8-A1HL-01A-11R-A137-07	1.367043e-01	0	1.217333e+00	3.781552e-01	2.374584e-01	3.586187e+00	3.059837e+00	1.343669e+00	9.934054e-01
TCGA-C8-A1HM-01A-12R-A137-07	8.527202e-01	0	8.139792e-01	7.341884e-02	0	4.034131e+00	2.978899e+00	6.703906e-01	1.878505e+00
TCGA-C8-A1HN-01A-11R-A137-07	6.148174e-02	0	1.081534e+00	6.375370e-02	0	3.936073e+00	3.376575e+00	9.408412e-01	2.095787e+00
TCGA-C8-A1HO-01A-11R-A13Q-07	1.414267e-01	0	8.147498e-01	2.069780e-01	0	3.977154e+00	3.035626e+00	1.176489e+00	2.708097e+00
TCGA-C8-A26V-01A-11R-A16F-07	2.786024e-01	1.377267e-01	1.295956e+00	1.129338e-02	1.620025e-01	3.782200e+00	3.006582e+00	1.066087e+00	1.346265e+00
TCGA-C8-A26W-01A-11R-A16F-07	4.845987e-01	2.411685e-01	1.115302e+00	6.085340e-01	0	3.441157e+00	2.953387e+00	4.039602e-01	2.727704e+00
TCGA-C8-A26X-01A-31R-A16F-07	8.027086e-01	5.670642e-03	1.232942e+00	5.664317e-01	1.103448e+00	3.420181e+00	3.008029e+00	1.615473e-01	0
TCGA-C8-A26Y-01A-11R-A16F-07	5.590546e-01	4.482824e-01	1.006705e+00	2.375523e-01	9.434753e-01	3.801340e+00	3.064395e+00	3.336416e-01	1.233230e-01
TCGA-C8-A26Z-01A-11R-A16F-07	0	3.969204e-02	1.121220e+00	2.459481e-01	0	3.836078e+00	3.040957e+00	7.543155e-01	2.869721e+00
TCGA-C8-A273-01A-11R-A16F-07	2.212496e-01	3.032263e-01	1.347966e+00	2.503350e-01	0	3.382001e+00	3.428765e+00	1.002141e+00	2.052017e+00
TCGA-C8-A274-01A-11R-A16F-07	6.791555e-02	0	1.160805e+00	0	5.077173e-02	3.891833e+00	2.874784e+00	1.068783e+00	1.257123e+00
TCGA-C8-A275-01A-21R-A16F-07	7.721916e-01	3.976814e-02	1.155236e+00	2.359574e-01	8.530354e-01	3.965098e+00	2.672842e+00	0	8.602883e-01
TCGA-C8-A278-01A-11R-A169-07	7.222517e-01	0	1.283009e+00	2.531601e-01	1.070249e+00	3.978598e+00	2.515942e+00	0	4.883608e-01
TCGA-C8-A27A-01A-11R-A169-07	1.528180e-01	0	1.000944e+00	1.166076e-01	0	4.447413e+00	2.652961e+00	1.084355e+00	1.884778e+00
TCGA-C8-A27B-01A-11R-A169-07	9.194744e-01	1.470592e+00	9.038148e-01	0	0	4.549715e+00	2.669825e+00	7.091033e-02	0
TCGA-C8-A3M7-01A-12R-A21T-07	2.866920e-01	8.151757e-01	8.277128e-01	1.252657e+00	4.965880e-01	3.362199e+00	2.436927e+00	1.037576e-01	1.377312e+00
TCGA-C8-A3M8-01A-11R-A213-07	0	9.795672e-02	1.005488e+00	7.495144e-01	0	3.471741e+00	3.185050e+00	1.267903e+00	2.257290e+00
TCGA-C8-A8HP-01A-11R-A36F-07	7.105262e-01	2.434885e-01	1.156992e+00	6.197364e-01	8.618026e-01	2.876635e+00	3.476745e+00	0	9.203630e-01
TCGA-C8-A8HQ-01A-11R-A36F-07	4.237460e-01	1.776990e-01	1.486305e+00	4.641560e-01	1.182058e-01	3.142980e+00	3.326221e+00	5.261868e-01	2.093280e+00
TCGA-C8-A8HR-01A-11R-A36F-07	5.294413e-01	7.035316e-01	1.189217e+00	1.136193e+00	0	3.011659e+00	3.006694e+00	1.299197e-01	2.329711e+00
TCGA-D8-A13Y-01A-11R-A115-07	0	2.261196e-01	1.097388e+00	2.677828e-01	1.358615e-01	4.145443e+00	3.040790e+00	6.681996e-01	1.494884e+00
TCGA-D8-A13Z-01A-11R-A115-07	6.224909e-01	7.494449e-01	1.493752e+00	1.368456e-01	5.839944e-01	3.980105e+00	2.669056e+00	3.031617e-01	0
TCGA-D8-A140-01A-11R-A115-07	2.827109e-01	0	8.181916e-01	6.414801e-01	0	3.943513e+00	2.736778e+00	9.106487e-01	2.774544e+00
TCGA-D8-A141-01A-11R-A115-07	5.020509e-01	0	1.462108e+00	7.474790e-01	0	3.494790e+00	2.721024e+00	0	2.180941e+00
TCGA-D8-A142-01A-11R-A115-07	3.019429e-01	1.328565e+00	1.516948e+00	4.729988e-01	1.294423e-01	3.761330e+00	3.080350e+00	0	2.542859e-01
TCGA-D8-A143-01A-11R-A115-07	4.828246e-01	1.038767e+00	1.087003e+00	2.165688e-01	5.030272e-01	3.938439e+00	3.095268e+00	1.002869e-02	9.047393e-02
TCGA-D8-A145-01A-11R-A115-07	2.563850e-01	6.978284e-01	9.815806e-01	1.086938e+00	0	3.491301e+00	2.295741e+00	6.299675e-01	2.340978e+00
TCGA-D8-A146-01A-31R-A115-07	2.122265e-01	4.441560e-01	1.282492e+00	9.113576e-01	0	3.449720e+00	2.367542e+00	1.207908e+00	1.735447e+00
TCGA-D8-A147-01A-11R-A115-07	5.942874e-01	1.693206e+00	1.173444e+00	5.484516e-02	0	4.360268e+00	2.687028e+00	0	3.249410e-01
TCGA-D8-A1J8-01A-11R-A13Q-07	4.842636e-01	0	1.348942e+00	1.295950e-02	3.423896e-01	4.520574e+00	1.995089e+00	9.354046e-01	4.954713e-01
TCGA-D8-A1J9-01A-11R-A13Q-07	1.852571e-01	0	1.568154e+00	3.236937e-02	7.766980e-01	4.053768e+00	2.469274e+00	9.984801e-01	1.745384e-01
TCGA-D8-A1JA-01A-11R-A13Q-07	2.171684e-01	0	1.494626e+00	0	9.946381e-01	4.756251e+00	1.860718e+00	5.093094e-01	0
TCGA-D8-A1JB-01A-11R-A13Q-07	5.901405e-01	7.658792e-01	9.277392e-01	6.468312e-01	0	3.674778e+00	2.354266e+00	8.067543e-01	2.191477e+00
TCGA-D8-A1JC-01A-11R-A13Q-07	4.435924e-01	2.369215e-01	1.388700e+00	1.718500e-01	0	4.006130e+00	2.686196e+00	6.282090e-01	2.189366e+00
TCGA-D8-A1JD-01A-11R-A13Q-07	2.255663e-01	0	1.541230e+00	1.264143e-01	0	3.929746e+00	2.891657e+00	2.034394e-01	2.575812e+00
TCGA-D8-A1JE-01A-11R-A13Q-07	0	0	1.541284e+00	1.240597e-01	0	4.039516e+00	2.323845e+00	2.316700e+00	6.922263e-01
TCGA-D8-A1JF-01A-11R-A13Q-07	2.660970e-01	0	1.123185e+00	6.076196e-01	1.316773e+00	4.364469e+00	2.182335e+00	0	2.164887e-01
TCGA-D8-A1JG-01B-11R-A13Q-07	7.379173e-01	0	1.198027e+00	2.122871e-01	1.278908e+00	4.293927e+00	2.278246e+00	0	1.614528e-01
TCGA-D8-A1JH-01A-11R-A13Q-07	2.301071e-01	4.033386e-01	1.343342e+00	8.603986e-01	0	3.593606e+00	2.335929e+00	7.618111e-01	2.572733e+00
TCGA-D8-A1JI-01A-11R-A13Q-07	0	0	5.137747e-01	4.870231e-01	0	3.449403e+00	3.101067e+00	2.365853e+00	1.982642e+00
TCGA-D8-A1JJ-01A-31R-A14M-07	1.486894e-01	0	1.639692e+00	1.478989e-01	2.423436e-01	3.988873e+00	2.874745e+00	6.979531e-01	9.336190e-01
TCGA-D8-A1JK-01A-11R-A13Q-07	6.511861e-01	3.164087e-01	1.507658e+00	2.281362e-01	1.104577e+00	3.588227e+00	3.052580e+00	3.488184e-02	0
TCGA-D8-A1JL-01A-11R-A13Q-07	7.341530e-01	1.227737e+00	1.308372e+00	3.533698e-01	0	4.271528e+00	2.573755e+00	1.473720e-01	2.511751e-01
TCGA-D8-A1JM-01A-11R-A13Q-07	4.624837e-01	1.604854e+00	6.333995e-01	5.045300e-02	0	4.255399e+00	3.196473e+00	4.629662e-01	3.360795e-02
TCGA-D8-A1JN-01A-11R-A13Q-07	1.353440e-01	5.609115e-02	3.911628e-01	5.604585e-01	4.013541e-01	3.733228e+00	2.821995e+00	5.662720e-01	1.475782e+00
TCGA-D8-A1JP-01A-11R-A13Q-07	2.596088e-01	2.397688e-01	1.536289e+00	4.093539e-01	0	3.560422e+00	3.029424e+00	1.418116e-01	2.391209e+00
TCGA-D8-A1JS-01A-11R-A13Q-07	0	3.778922e-02	4.077432e-01	2.234500e-01	1.819205e-01	2.818449e+00	3.891743e+00	2.127212e+00	1.199273e+00
TCGA-D8-A1JT-01A-31R-A13Q-07	2.186644e-01	3.285436e-02	7.857099e-01	0	0	4.157545e+00	2.815705e+00	9.018068e-01	2.792679e+00
TCGA-D8-A1JU-01A-11R-A13Q-07	1.621379e-01	2.866835e-01	1.227615e+00	1.436922e+00	0	3.401996e+00	2.376822e+00	5.316670e-01	2.139183e+00
TCGA-D8-A1X5-01A-11R-A14D-07	8.186651e-02	0	1.306845e+00	1.804799e-01	0	3.913578e+00	3.009096e+00	1.448879e+00	1.488765e+00
TCGA-D8-A1X6-01A-11R-A14M-07	1.328932e-01	0	7.863133e-01	2.409585e-01	0	3.493063e+00	3.480330e+00	8.211697e-01	3.121774e+00
TCGA-D8-A1X7-01A-11R-A14M-07	0	0	1.185845e+00	4.784359e-01	4.251132e-02	3.918160e+00	2.604568e+00	1.462973e+00	1.305429e+00
TCGA-D8-A1X8-01A-11R-A14M-07	2.477108e-01	3.887937e-01	9.402100e-01	7.854077e-01	0	3.637059e+00	2.454605e+00	1.234387e+00	2.256642e+00
TCGA-D8-A1X9-01A-12R-A157-07	2.247013e-01	0	1.473054e+00	1.347963e-01	0	4.083258e+00	2.827811e+00	5.810190e-01	2.330931e+00
TCGA-D8-A1XA-01A-11R-A14D-07	1.384272e-01	0	1.061277e+00	4.500265e-01	0	3.546461e+00	3.151936e+00	1.253593e+00	2.274098e+00
TCGA-D8-A1XB-01A-11R-A14D-07	2.656571e-02	3.877100e-01	1.701320e+00	3.092229e-01	0	3.665577e+00	2.725892e+00	1.574559e-01	2.787632e+00
TCGA-D8-A1XC-01A-11R-A14D-07	0	5.132546e-02	6.865683e-01	1.316715e-01	0	3.833006e+00	2.870845e+00	2.610521e+00	7.571575e-01
TCGA-D8-A1XD-01A-11R-A14D-07	0	3.808343e-01	1.520332e+00	2.320741e-01	0	4.040100e+00	2.801974e+00	0	3.138452e+00
TCGA-D8-A1XF-01A-11R-A14D-07	1.517771e-01	1.069518e-01	7.814050e-01	1.669867e-01	0	4.081699e+00	3.117659e+00	6.370544e-01	2.794356e+00
TCGA-D8-A1XG-01A-11R-A14D-07	0	7.593483e-01	1.310809e+00	8.966881e-02	0	3.757169e+00	2.687013e+00	1.945378e+00	1.090575e+00
TCGA-D8-A1XJ-01A-11R-A14M-07	1.663764e-01	3.742210e-02	1.341413e+00	1.317848e-01	7.172904e-01	3.938966e+00	2.958067e+00	4.520077e-01	4.548637e-01
TCGA-D8-A1XK-01A-21R-A14M-07	6.436637e-01	1.295744e+00	1.016033e+00	2.077122e-01	0	4.301229e+00	3.050885e+00	0	1.809102e-02
TCGA-D8-A1XL-01A-11R-A14M-07	6.865558e-01	0	9.613407e-01	1.506475e-01	3.701376e-02	3.173710e+00	3.874890e+00	0	2.879299e+00
TCGA-D8-A1XM-01A-21R-A14M-07	3.791411e-01	2.362337e-01	1.203292e+00	9.248693e-01	0	3.739306e+00	2.454151e+00	4.301476e-01	2.613558e+00
TCGA-D8-A1XO-01A-11R-A14M-07	1.817004e-01	2.752933e-02	1.318064e+00	4.781496e-01	0	3.831828e+00	2.428292e+00	4.205935e-01	2.342143e+00
TCGA-D8-A1XQ-01A-11R-A14M-07	6.522088e-01	1.099131e+00	1.292447e+00	2.655965e-01	0	3.941797e+00	3.238939e+00	0	2.022433e-01
TCGA-D8-A1XR-01A-11R-A14M-07	0	0	1.022404e+00	5.153533e-01	0	3.754017e+00	2.679500e+00	1.475097e+00	1.490085e+00
TCGA-D8-A1XS-01A-11R-A14M-07	1.008472e-01	0	1.408048e+00	1.685823e-01	0	4.080963e+00	2.720441e+00	2.770686e-01	2.956645e+00
TCGA-D8-A1XT-01A-11R-A14M-07	3.774146e-01	0	1.633506e+00	3.351189e-01	5.681005e-01	4.199621e+00	2.783764e+00	0	2.496032e-01
TCGA-D8-A1XU-01A-11R-A14M-07	1.195869e-01	2.701878e-01	1.396828e+00	4.132128e-01	0	3.575774e+00	2.708956e+00	1.875648e+00	1.132097e+00
TCGA-D8-A1XV-01A-11R-A14M-07	0	1.845904e-01	7.516422e-01	1.159730e-01	5.793884e-02	3.969841e+00	2.685380e+00	2.382571e+00	7.460786e-01
TCGA-D8-A1XW-01A-11R-A14M-07	3.700024e-01	1.582155e+00	1.160386e+00	4.304202e-01	0	4.250973e+00	2.562658e+00	4.485521e-01	0
TCGA-D8-A1XY-01A-11R-A14M-07	1.327873e-01	6.035923e-02	1.539329e+00	3.382944e-01	0	3.704335e+00	2.712885e+00	7.765694e-01	2.070797e+00
TCGA-D8-A1XZ-01A-11R-A14M-07	2.756264e-01	0	1.274985e+00	2.365701e-01	0	3.915280e+00	3.149556e+00	2.170762e-01	2.465836e+00
TCGA-D8-A1Y0-01A-11R-A14M-07	4.752652e-01	2.745714e-01	1.054971e+00	6.343315e-01	0	4.019556e+00	2.351060e+00	4.769314e-01	2.867458e+00
TCGA-D8-A1Y1-01A-21R-A14M-07	0	0	1.679613e+00	1.860130e-01	0	3.563637e+00	3.344399e+00	3.070487e-01	2.363603e+00
TCGA-D8-A1Y2-01A-11R-A157-07	4.921714e-01	0	1.400432e+00	6.300785e-01	6.495250e-02	3.267199e+00	3.278808e+00	6.326288e-01	1.610156e+00
TCGA-D8-A1Y3-01A-11R-A157-07	5.843610e-01	0	8.437192e-01	1.507717e-01	1.865326e-01	3.154337e+00	4.268293e+00	0	2.163298e+00
TCGA-D8-A27E-01A-11R-A16F-07	0	7.971396e-03	7.657007e-01	4.108270e-01	0	3.708165e+00	2.783818e+00	2.441167e+00	1.231187e+00
TCGA-D8-A27F-01A-11R-A16F-07	3.185660e-01	1.684236e+00	1.283860e+00	4.597355e-01	0	4.122205e+00	2.860428e+00	0	0
TCGA-D8-A27G-01A-11R-A16F-07	1.750485e-01	0	1.216422e+00	7.982716e-01	0	3.630446e+00	2.872217e+00	5.280357e-03	2.834559e+00
TCGA-D8-A27H-01A-11R-A16F-07	2.352233e-01	1.578895e+00	1.629055e+00	3.987577e-01	0	3.954265e+00	2.928458e+00	4.239501e-02	0
TCGA-D8-A27I-01A-11R-A16F-07	3.471240e-01	6.994804e-01	1.005508e+00	1.336878e+00	0	3.347581e+00	2.493534e+00	2.407941e-01	2.672522e+00
TCGA-D8-A27K-01A-11R-A16F-07	3.039415e-01	4.732753e-01	1.124745e+00	6.548154e-01	7.759360e-03	3.857389e+00	2.272222e+00	1.672501e-01	2.419139e+00
TCGA-D8-A27L-01A-11R-A16F-07	3.472493e-01	4.616408e-01	1.394573e+00	7.188347e-01	0	3.561312e+00	2.446120e+00	6.183119e-02	2.824383e+00
TCGA-D8-A27M-01A-11R-A16F-07	8.485391e-01	1.369569e+00	1.312974e+00	6.906984e-01	0	4.085239e+00	2.392302e+00	9.883339e-02	2.141904e-01
TCGA-D8-A27N-01A-11R-A16F-07	3.045556e-01	0	1.383484e+00	6.580687e-01	3.633420e-01	3.498562e+00	3.031688e+00	6.751335e-01	1.152104e+00
TCGA-D8-A27P-01A-11R-A16F-07	0	7.974287e-01	1.119111e+00	4.595097e-01	8.090279e-02	3.642031e+00	2.492098e+00	7.011275e-01	2.063338e+00
TCGA-D8-A27R-01A-11R-A16F-07	4.229598e-01	1.978890e-01	1.015964e+00	6.022257e-01	4.750544e-03	3.402497e+00	3.454991e+00	3.339986e-01	2.709795e+00
TCGA-D8-A27T-01A-11R-A16F-07	2.687469e-01	0	1.227491e+00	9.253313e-01	0	3.468854e+00	2.798019e+00	5.326160e-01	2.686896e+00
TCGA-D8-A27V-01A-12R-A17B-07	1.605401e-01	6.390794e-01	1.124623e+00	6.720763e-01	0	3.831011e+00	2.297501e+00	3.363473e-01	2.418661e+00
TCGA-D8-A27W-01A-11R-A16F-07	2.920063e-01	0	1.069859e+00	3.848008e-01	2.504928e-02	3.886927e+00	3.049635e+00	6.129797e-01	2.634177e+00
TCGA-D8-A3Z5-01A-41R-A24H-07	8.048211e-02	1.187701e+00	4.882563e-01	1.290937e+00	0	2.634809e+00	3.107814e+00	2.870944e-01	3.157112e+00
TCGA-D8-A3Z6-01A-11R-A239-07	1.504960e-01	3.680245e-01	1.268689e+00	4.593149e-01	0	2.922923e+00	3.247443e+00	1.283993e+00	1.904467e+00
TCGA-D8-A4Z1-01A-21R-A266-07	1.932975e-01	1.184552e+00	8.366104e-01	1.132286e+00	7.568393e-03	3.029663e+00	2.593326e+00	1.455439e-01	2.849933e+00
TCGA-D8-A73U-01A-11R-A33J-07	7.563378e-01	0	1.251536e+00	7.259185e-01	0	3.095498e+00	2.795367e+00	1.015925e+00	1.322209e+00
TCGA-D8-A73W-01A-22R-A352-07	2.411075e-01	0	1.140223e+00	7.152164e-01	0	3.353736e+00	2.883101e+00	1.886780e+00	6.352784e-01
TCGA-D8-A73X-01A-11R-A32P-07	1.165141e-01	2.622443e-01	1.364865e+00	4.305791e-01	0	3.152647e+00	3.105102e+00	7.770295e-02	3.177713e+00
TCGA-E2-A105-01A-11R-A10J-07	8.581490e-02	2.577848e-01	8.667409e-01	4.707802e-01	0	3.552536e+00	3.318178e+00	5.607417e-01	3.234244e+00
TCGA-E2-A106-01A-11R-A10J-07	0	3.934287e-01	9.191567e-01	2.888581e-01	0	3.388219e+00	3.257391e+00	2.052480e+00	1.996594e+00
TCGA-E2-A107-01A-11R-A10J-07	1.849786e-01	3.955445e-01	7.780662e-01	5.246020e-01	0	3.060741e+00	3.477825e+00	8.073901e-01	2.507149e+00
TCGA-E2-A108-01A-13R-A10J-07	7.683942e-01	5.496834e-01	1.114838e+00	1.443721e+00	1.737694e-01	3.244056e+00	2.522730e+00	1.763731e-01	1.563641e+00
TCGA-E2-A109-01A-11R-A10J-07	2.239157e-01	0	1.137593e+00	2.292697e-01	0	3.889288e+00	3.149438e+00	6.816095e-01	2.553852e+00
TCGA-E2-A10A-01A-21R-A115-07	3.317199e-02	0	1.238776e+00	2.222861e-01	0	3.831801e+00	2.798493e+00	1.890465e+00	1.449749e+00
TCGA-E2-A10B-01A-11R-A10J-07	2.581308e-01	1.566282e-01	1.173937e+00	5.384148e-01	0	3.558927e+00	2.651995e+00	1.703188e+00	1.698017e+00
TCGA-E2-A10C-01A-21R-A10J-07	5.142049e-01	0	9.261079e-01	3.971195e-01	2.125110e-01	2.960231e+00	3.613680e+00	4.152507e-01	2.191078e+00
TCGA-E2-A10E-01A-21R-A10J-07	2.154375e-01	1.630270e-01	1.036620e+00	6.193497e-01	0	3.669198e+00	2.552009e+00	1.289793e+00	1.771384e+00
TCGA-E2-A10F-01A-11R-A10J-07	2.871373e-01	1.484247e-01	1.432188e+00	7.363791e-01	0	3.450069e+00	2.813904e+00	4.184454e-01	2.671812e+00
TCGA-E2-A14N-01A-31R-A137-07	7.386468e-01	1.526906e+00	6.770117e-01	2.888188e-01	0	4.182183e+00	3.069728e+00	0	9.242523e-02
TCGA-E2-A14O-01A-31R-A115-07	1.011002e-01	0	9.197575e-01	2.523150e-01	0	2.784182e+00	4.185683e+00	1.223905e+00	2.460510e+00
TCGA-E2-A14P-01A-31R-A12D-07	4.770638e-01	5.131262e-01	8.545236e-01	7.176739e-01	9.072159e-01	3.643307e+00	3.075227e+00	0	7.182702e-01
TCGA-E2-A14Q-01A-11R-A12D-07	2.205493e-01	8.182754e-01	9.709808e-01	6.886745e-01	0	3.209401e+00	2.893591e+00	1.071684e+00	2.348748e+00
TCGA-E2-A14R-01A-11R-A115-07	7.909924e-01	1.363918e+00	8.068457e-01	1.858848e-01	0	3.641217e+00	3.676469e+00	0	3.022622e-01
TCGA-E2-A14S-01A-11R-A12D-07	1.555533e-01	0	7.006158e-01	5.184485e-01	0	3.658180e+00	3.188373e+00	7.446935e-01	3.280492e+00
TCGA-E2-A14T-01A-11R-A115-07	1.790180e-01	2.435099e-01	8.479388e-01	6.790268e-01	0	3.569879e+00	3.135257e+00	1.393428e+00	2.117517e+00
TCGA-E2-A14U-01A-11R-A22K-07	9.440603e-03	1.538543e+00	4.301028e-01	9.454824e-01	8.788420e-02	2.786562e+00	3.022160e+00	1.939386e-01	3.219203e+00
TCGA-E2-A14V-01A-11R-A12D-07	1.606896e-01	4.703829e-01	1.314685e+00	1.786221e-01	2.820835e-01	3.789941e+00	2.997460e+00	1.458130e-01	2.181693e+00
TCGA-E2-A14W-01A-11R-A12D-07	0	0	1.096911e+00	0	1.119225e-01	3.554910e+00	3.688054e+00	7.830693e-01	2.224773e+00
TCGA-E2-A14X-01A-11R-A115-07	5.821176e-01	1.738014e+00	8.132497e-01	5.730897e-01	0	3.918643e+00	2.870234e+00	0	6.227837e-01
TCGA-E2-A14Y-01A-21R-A12D-07	4.512501e-01	1.604597e+00	1.092407e+00	0	3.721825e-01	4.002272e+00	3.210751e+00	0	0
TCGA-E2-A14Z-01A-11R-A115-07	6.353693e-01	3.990278e-01	1.041382e+00	7.543830e-01	4.372065e-02	3.180315e+00	3.153992e+00	0	2.513627e+00
TCGA-E2-A150-01A-11R-A12D-07	6.021837e-01	1.418871e+00	1.180572e+00	4.042285e-01	0	4.138893e+00	2.860523e+00	1.055813e-01	0
TCGA-E2-A152-01A-11R-A12D-07	8.906356e-02	8.743508e-02	1.738660e+00	1.571797e-01	7.271065e-01	3.829664e+00	2.783208e+00	2.152902e-01	6.414133e-01
TCGA-E2-A153-11A-31R-A12D-07	2.339434e-01	1.576170e+00	6.565313e-01	1.276402e+00	5.238969e-01	3.376680e+00	2.104720e+00	0	1.809241e+00
TCGA-E2-A153-01A-12R-A12D-07	6.807568e-02	9.717126e-03	1.792939e+00	3.907671e-01	0	3.214218e+00	3.205661e+00	7.105080e-01	1.945415e+00
TCGA-E2-A154-01A-11R-A115-07	0	8.042238e-02	1.335947e+00	9.831800e-02	0	3.654983e+00	3.061390e+00	8.262719e-01	2.371975e+00
