sampleID	D20.18_BRCA-Her2+	D29.14_Nonspecific	D28.6_UCEC	D29.25_Nonspecific	D28.23_TGCT	D28.16_Nonspecific	D29.10_PRAD	D29.22_SKCM	D28.19_LIHC	D29.27_LUAD	D28.11_BRCA-Chr8qAmp	D29.26_STAD+ESCA(Digestive)	D29.13_GBM+LGG	D27.13_BRCA-Luminal	D29.24_BLCA	D29.9_PCPG	D14.8_KIRC+KIRP(Pan-Kidney)	D21.5_COAD+STAD+ESCA(Pan-GI)	D27.24_BRCA-Basal	D21.12_THCA	D16.12_Pan-Squamous	D28.15_ACC	D29.18_NA	D29.1_NA	D20.2_NA
STAD_074F7FDD_B91D_4302_8248_B3FAA12A2451_X031_S11_L066_B1_T1_P076	1.227866e-01	5.227470e-01	4.121197e-01	2.514760e-01	0	1.890789e-02	8.818798e-02	1.067107e-01	1.495429e-02	0	3.897092e-01	3.519602e-01	0	0	1.792936e-01	8.455232e-01	0	1.825816e+00	0	0	3.432075e-01	0	1.619861e-01	5.607002e+00	4.089650e+00
STAD_074F7FDD_B91D_4302_8248_B3FAA12A2451_X031_S11_L067_B1_T2_P071	1.328947e-01	4.879322e-01	4.260192e-01	2.501680e-01	0	5.039545e-02	6.264754e-02	7.645425e-02	0	0	3.760715e-01	3.433152e-01	0	0	2.032408e-01	8.318555e-01	0	1.879788e+00	0	5.333959e-02	3.529770e-01	0	1.434232e-01	5.386755e+00	4.145816e+00
STAD_1648A422_0188_460C_B462_BEA69640D682_X025_S07_L039_B1_T1_P065	2.189201e+00	3.599989e-01	3.370016e-01	4.803463e-02	1.096628e-01	2.144351e-01	0	0	0	0	4.721571e-01	2.853770e-01	0	0	0	1.162391e+00	0	1.244496e+00	0	0	0	0	2.053808e-01	4.976039e+00	4.604343e+00
STAD_1648A422_0188_460C_B462_BEA69640D682_X025_S07_L040_B1_T2_P068	2.225301e+00	3.360475e-01	3.262564e-01	3.133850e-02	5.625379e-02	2.048465e-01	0	0	0	0	4.669102e-01	3.194471e-01	0	0	0	1.193867e+00	0	1.155960e+00	0	0	4.240131e-03	0	1.876028e-01	5.090687e+00	4.580022e+00
STAD_2A8C4C35_D8EA_4423_9ECA_D0612BC1C647_X036_S11_L045_B1_T1_P092	9.834702e-02	1.819243e-01	2.376801e-01	1.033557e-01	9.662954e-02	0	1.083311e+00	0	0	1.996658e-02	3.506266e-02	4.517140e-01	0	0	2.075212e-01	1.027813e-01	0	2.024786e+00	0	2.091242e-01	6.657543e-02	0	2.454187e-01	7.563939e+00	3.577297e+00
STAD_2A8C4C35_D8EA_4423_9ECA_D0612BC1C647_X036_S11_L046_B1_T2_P099	9.089637e-02	1.311635e-01	2.200837e-01	8.227903e-02	0	0	1.177010e+00	0	0	0	5.975802e-02	5.952920e-01	0	0	3.061662e-01	2.215784e-02	1.888749e-01	1.836640e+00	0	0	1.603431e-01	0	1.820386e-01	8.136237e+00	3.501102e+00
STAD_2C565D47_79DA_4384_81CE_545B01C56A16_X038_S08_L087_B1_T1_P095	6.278838e-02	5.315885e-01	4.013508e-01	1.443168e-01	0	9.116989e-01	7.175030e-02	1.226651e-01	0	0	9.084046e-01	5.261699e-01	0	0	0	5.026587e-01	0	2.179454e+00	0	4.824377e-02	0	0	1.868554e-01	6.123016e+00	3.734596e+00
STAD_2C565D47_79DA_4384_81CE_545B01C56A16_X038_S08_L088_B1_T2_P096	5.095204e-02	4.694421e-01	4.684558e-01	4.725291e-02	0	1.030690e+00	1.439228e-01	0	0	0	1.041529e+00	6.100610e-01	0	0	0	5.857247e-01	9.516856e-03	2.118441e+00	0	0	0	0	3.050796e-01	5.699302e+00	3.308782e+00
STAD_2DE93632_B991_41E8_905F_E901C64949A4_X026_S07_L065_B1_T1_P067	1.278516e-01	0	1.437724e+00	0	2.771912e-01	5.112621e-02	0	0	0	3.509823e-01	6.311910e-01	4.805240e-01	0	0	4.116251e-01	0	0	2.751219e+00	0	0	4.617837e-01	1.478441e-02	0	6.374003e+00	3.732486e+00
STAD_2DE93632_B991_41E8_905F_E901C64949A4_X026_S07_L066_B1_T2_P068	1.279085e-01	0	1.426524e+00	0	2.896897e-01	7.384920e-02	0	0	0	3.687240e-01	6.359151e-01	5.005318e-01	0	0	3.523851e-01	0	0	2.679105e+00	0	0	4.450113e-01	6.623130e-03	0	6.564111e+00	3.725238e+00
STAD_3391F99D_E7C9_4AE9_B5F9_2701555DC3A4_X024_S08_L017_B1_T1_P059	0	2.758447e-01	1.351304e+00	2.749229e+00	2.504383e-01	8.394567e-01	0	0	0	6.857216e-02	0	5.305716e+00	0	0	0	2.328397e-03	3.793797e-01	2.301279e+00	0	0	1.686195e+00	4.648568e-01	0	2.318344e+00	1.460436e+00
STAD_3391F99D_E7C9_4AE9_B5F9_2701555DC3A4_X024_S08_L018_B1_T2_P062	0	2.815859e-01	1.368244e+00	2.756660e+00	2.706990e-01	8.346551e-01	0	0	0	5.746095e-02	0	5.343283e+00	0	0	0	6.628619e-03	3.735452e-01	2.281069e+00	0	0	1.684452e+00	4.507561e-01	0	2.144268e+00	1.423431e+00
STAD_78ACDA82_EAB2_4188_9631_A23425981D92_X028_S05_L109_B1_T1_P068	0	0	2.685202e-01	0	0	3.280947e-01	0	5.510337e-01	3.849382e-02	2.153250e-01	3.589992e-02	5.127131e-01	0	1.521042e-01	8.300057e-01	3.230942e-01	7.395685e-01	1.199482e+00	5.752680e-02	5.000485e-01	1.064783e+00	4.274084e-01	2.477405e-01	5.492054e+00	2.052601e+00
STAD_78ACDA82_EAB2_4188_9631_A23425981D92_X028_S05_L110_B1_T2_P061	0	0	2.337735e-01	0	0	2.844256e-01	0	6.679383e-01	7.366005e-02	2.807217e-01	2.592015e-02	5.156876e-01	0	9.000731e-02	7.603785e-01	5.682831e-01	6.858901e-01	1.166425e+00	5.016715e-03	5.151453e-01	9.741116e-01	3.094439e-01	3.025055e-01	6.536557e+00	2.657869e+00
STAD_8246817A_8A76_4010_AFE7_991C772B2B77_X039_S10_L115_B1_T1_P101	1.903898e-01	6.939874e-02	1.303187e-01	2.271620e-02	0	0	1.087505e+00	0	0	0	2.939063e-02	3.634356e-01	0	0	3.594974e-01	0	0	2.708771e+00	0	0	3.184828e-01	0	0	5.457734e+00	2.499855e+00
STAD_8246817A_8A76_4010_AFE7_991C772B2B77_X039_S10_L116_B1_T2_P099	1.392545e-01	9.645553e-02	1.625412e-01	1.750282e-02	0	0	1.040686e+00	0	0	0	4.598171e-03	4.458793e-01	0	0	2.915801e-01	0	0	2.656966e+00	0	0	2.924612e-01	0	0	6.383802e+00	2.752240e+00
STAD_91C7155F_8187_4688_BEAB_C4179C786667_X029_S08_L015_B1_T1_P081	1.906607e+00	1.760113e-01	3.354788e-01	1.422541e-01	0	7.801865e-01	0	0	0	0	8.435119e-01	5.660461e-01	0	0	0	7.327002e-02	0	2.218748e+00	0	0	0	9.816567e-02	2.687962e-01	5.646941e+00	3.547325e+00
STAD_91C7155F_8187_4688_BEAB_C4179C786667_X029_S08_L016_B1_T2_P074	1.829171e+00	2.742206e-01	3.039695e-01	1.968418e-01	7.315278e-02	7.258635e-01	0	0	0	0	7.800204e-01	5.138042e-01	0	0	0	1.487986e-01	0	2.258950e+00	0	0	0	8.775976e-02	2.223339e-01	5.795933e+00	3.733094e+00
STAD_96AC922D_69D3_4297_BCF5_7B37B160078B_X035_S12_L023_B1_T1_P098	1.092568e-02	0	4.648606e-01	4.475375e-01	3.674580e-01	6.777561e-01	5.358640e-02	0	0	0	8.698935e-01	6.420879e-01	0	0	0	0	1.252359e-01	1.904993e+00	0	0	5.376041e-01	0	7.288951e-01	5.819393e+00	4.917515e+00
STAD_96AC922D_69D3_4297_BCF5_7B37B160078B_X035_S12_L024_B1_T2_P093	5.478655e-02	1.298555e-02	4.024205e-01	5.199646e-01	4.761480e-01	6.160776e-01	0	0	0	0	7.305473e-01	3.889710e-01	0	0	0	0	0	2.138918e+00	0	0	4.664512e-01	0	6.239962e-01	5.301763e+00	4.904377e+00
STAD_BAB7D0D7_4F14_4ED4_B8E4_B9E760F57246_X041_S02_L003_B1_T1_P084	2.995348e-01	1.135295e+00	8.853825e-01	0	4.738057e-01	7.128472e-01	3.824406e-01	4.854253e-01	5.852956e-01	4.803320e-01	7.555256e-01	6.836675e-01	0	0	0	0	1.324655e-01	2.122824e+00	0	0	4.614324e-02	1.914570e-01	5.200410e-01	5.206875e+00	2.690856e+00
STAD_BAB7D0D7_4F14_4ED4_B8E4_B9E760F57246_X041_S02_L004_B1_T2_P085	3.273770e-01	1.111609e+00	8.687435e-01	0	4.731311e-01	7.457737e-01	3.751216e-01	4.951804e-01	5.785586e-01	5.062155e-01	7.466297e-01	6.205706e-01	0	0	0	0	8.953645e-02	2.221548e+00	0	3.280256e-02	4.999610e-02	2.141016e-01	4.998831e-01	4.685188e+00	2.464307e+00
STAD_BBB7AC74_B4E3_482C_BFA5_86555CE18654_X027_S08_L091_B1_T1_P064	0	4.956544e-01	2.227715e-01	0	3.966344e-01	0	0	0	2.453054e-01	4.479260e-01	9.707793e-01	0	0	0	0	1.843789e+00	0	1.439058e+00	0	0	0	0	4.313226e-01	3.832957e+00	2.483072e+00
STAD_BBB7AC74_B4E3_482C_BFA5_86555CE18654_X027_S08_L092_B1_T2_P068	0	5.203917e-01	2.508421e-01	0	4.314885e-01	0	0	0	2.348846e-01	4.482295e-01	9.830093e-01	0	0	0	0	1.894428e+00	0	1.414204e+00	0	0	0	0	4.368882e-01	4.161823e+00	2.737245e+00
STAD_C23BE39C_3C24_4DB8_B26D_CE6629CF02EC_X042_S05_L032_B1_T1_PMRG	3.118872e+00	2.532337e-01	1.340916e+00	1.661767e-01	0	0	0	1.865801e-01	1.564184e-01	0	3.799649e-01	1.496082e+00	0	0	0	1.087308e+00	0	2.673739e+00	0	3.532018e-03	9.287268e-01	0	5.809053e-01	3.122221e+00	2.713273e+00
STAD_C23BE39C_3C24_4DB8_B26D_CE6629CF02EC_X042_S05_L033_B1_T2_P085	3.081851e+00	2.539692e-01	1.266734e+00	1.603086e-01	0	0	0	2.561552e-01	1.823522e-01	3.702803e-02	3.354809e-01	1.407043e+00	0	0	0	1.046956e+00	0	2.711495e+00	0	9.651362e-02	8.866119e-01	0	5.764596e-01	3.145491e+00	2.802952e+00
STAD_C6252D6A_38B3_4A09_9B2F_185F8FB36EBE_X037_S02_L051_B1_T1_P091	1.011018e-01	4.809173e-01	2.626664e-01	1.525220e-01	0	0	8.908782e-01	0	1.384303e-01	0	1.142224e-01	3.198406e-01	0	0	0	3.651689e-01	8.456090e-03	1.613406e+00	0	4.450386e-02	0	0	2.929763e-01	7.627601e+00	4.220042e+00
STAD_C6252D6A_38B3_4A09_9B2F_185F8FB36EBE_X037_S02_L052_B1_T2_P092	8.315423e-02	4.810987e-01	2.347647e-01	1.367350e-01	0	0	9.362786e-01	0	1.223058e-01	0	1.111244e-01	3.237110e-01	0	0	0	3.114068e-01	4.111371e-02	1.649663e+00	0	6.140506e-02	0	0	3.189652e-01	7.556328e+00	4.114452e+00
STAD_CEF81A6C_B09A_4698_BC93_DC029B9CA17A_X028_S06_L111_B1_T1_P065	0	3.243781e-01	0	0	0	0	7.763420e-02	0	1.355543e-01	0	1.854751e-01	3.100798e-02	1.269935e+00	0	0	1.411141e+00	5.346470e-02	0	0	0	2.587390e-01	4.372059e-01	7.780648e-01	4.570601e+00	5.163140e-02
STAD_D1C43A87_4C70_4AE9_9023_880A46E79F21_X037_S09_L065_B1_T1_PMRG	9.014764e-02	1.763717e-01	2.093661e-01	7.764953e-03	1.646586e-02	0	3.879894e-01	3.438986e-02	0	3.117740e-01	5.113969e-02	4.482308e-01	0	0	2.871614e-01	3.572698e-01	0	2.243542e+00	0	3.685374e-01	4.217529e-01	0	2.666461e-01	5.143617e+00	1.745150e+00
STAD_D1C43A87_4C70_4AE9_9023_880A46E79F21_X037_S09_L066_B1_T2_P088	6.457260e-02	2.739994e-01	2.205427e-01	1.676444e-01	0	0	4.344981e-01	0	0	9.944607e-02	8.783981e-02	5.388407e-01	0	0	2.603537e-01	4.505896e-01	0	1.856392e+00	0	2.612408e-02	2.573222e-01	0	2.379845e-01	8.040744e+00	3.450226e+00
STAD_D8BEB0DD_C346_4C1D_8A5F_6E669453AE6D_X027_S09_L093_B1_T1_P067	1.749291e+00	2.202126e-01	6.578588e-01	2.620971e+00	7.908255e-02	0	0	0	6.096278e-02	0	1.446910e+00	4.935095e-01	0	0	1.000089e+00	4.600839e-01	8.983306e-01	2.767361e+00	0	0	6.306257e-01	0	9.020864e-01	2.895301e+00	1.584566e+00
STAD_D8BEB0DD_C346_4C1D_8A5F_6E669453AE6D_X027_S09_L094_B1_T2_PMRG	1.849001e+00	2.084940e-01	6.517226e-01	2.635480e+00	2.787848e-02	0	0	0	5.996015e-02	0	1.462850e+00	5.201685e-01	0	0	1.030508e+00	4.651725e-01	9.055757e-01	2.784303e+00	0	0	6.799417e-01	0	9.151658e-01	2.197361e+00	1.190897e+00
STAD_E07AAE91_7A4F_4FDC_9D67_4FA1D4E6DD89_X024_S05_L011_B1_T1_P061	1.203880e-01	2.376626e+00	2.586503e-01	4.116875e-01	7.561064e-02	0	0	0	0	0	1.103793e-01	5.213930e-02	0	0	0	9.618403e-02	0	1.971555e+00	0	0	4.385283e-01	0	4.931378e-01	6.451841e+00	4.472289e+00
STAD_E07AAE91_7A4F_4FDC_9D67_4FA1D4E6DD89_X024_S05_L012_B1_T2_P069	1.330303e-01	2.372108e+00	2.455834e-01	4.061864e-01	4.608643e-02	0	0	0	0	0	1.043697e-01	7.282391e-03	0	0	0	0	0	2.056059e+00	0	0	4.864434e-01	0	4.797439e-01	6.225936e+00	4.246302e+00
STAD_EA9A5DB6_348F_41C4_ACCC_5717653ABD74_X032_S06_L080_B1_T1_P080	7.594614e-02	2.319511e-01	4.420302e-01	3.022604e-02	2.515060e-02	0	1.280563e+00	0	7.721928e-03	0	6.502468e-02	8.752938e-01	1.832168e-01	0	0	5.757770e-01	9.286637e-02	1.182132e+00	0	0	8.642569e-02	0	6.271909e-01	7.164185e+00	3.290216e+00
STAD_EA9A5DB6_348F_41C4_ACCC_5717653ABD74_X032_S06_L081_B1_T2_P083	7.457839e-02	3.481174e-01	3.862977e-01	2.306759e-02	5.638358e-02	0	1.246581e+00	9.283440e-02	4.891479e-02	0	6.410695e-02	7.328019e-01	2.984777e-02	0	0	6.718871e-01	1.310964e-02	1.275050e+00	0	1.534192e-01	4.684134e-02	0	6.906241e-01	6.763238e+00	3.194640e+00
TGCT_09E99DFE_D6FF_46DA_8DB4_AEEE237A6FE0_X028_S07_L112_B1_T1_P060	0	6.447486e-01	9.017584e-01	0	1.966510e+00	1.741453e-02	0	5.874281e-01	0	0	1.296277e+00	0	6.733895e-01	0	0	2.997277e-01	5.756524e-02	0	0	0	0	4.158332e-01	1.630275e+00	5.303263e+00	3.537482e+00
TGCT_09E99DFE_D6FF_46DA_8DB4_AEEE237A6FE0_X028_S07_L113_B1_T2_P061	0	6.628747e-01	8.908148e-01	0	1.983698e+00	1.482644e-02	0	6.502504e-01	0	0	1.282585e+00	0	6.092676e-01	0	0	3.123415e-01	0	0	0	0	0	4.312730e-01	1.653051e+00	4.747247e+00	3.407543e+00
TGCT_0A0512E8_AD96_4154_AAA2_3BDD67A279E9_X035_S11_L021_B1_T1_PMRG	0	4.518575e-01	2.746701e-01	0	1.596654e+00	2.506574e-01	0	4.641715e-01	0	0	7.864492e-01	0	0	0	0	7.197384e-01	0	0	0	0	0	0	1.607644e+00	6.845542e+00	4.323796e+00
TGCT_0A0512E8_AD96_4154_AAA2_3BDD67A279E9_X035_S11_L022_B1_T2_P090	0	4.670810e-01	1.988072e-01	0	1.643973e+00	2.693528e-01	0	6.126063e-01	0	0	7.626935e-01	0	0	0	0	6.434243e-01	0	0	0	0	0	0	1.579570e+00	5.156678e+00	3.916583e+00
TGCT_1577A485_E047_42CF_8703_42A69E1AED1A_X038_S09_L089_B1_T1_P090	0	8.637935e-01	4.790639e-01	0	9.814854e-01	0	0	3.950873e-01	0	0	3.527822e-01	0	1.089407e+00	0	0	1.269862e+00	0	0	0	0	0	0	1.010108e+00	5.338309e+00	1.313025e+00
TGCT_1577A485_E047_42CF_8703_42A69E1AED1A_X038_S09_L090_B1_T2_PMRG	0	8.362934e-01	4.563317e-01	0	1.082480e+00	0	0	5.637559e-01	0	0	3.315764e-01	0	9.419300e-01	0	0	1.122801e+00	0	0	0	0	0	0	1.010131e+00	3.327637e+00	3.038654e-01
TGCT_1733145A_1C7A_49A1_BCA7_7B72F7C8FFE7_X024_S09_L019_B1_T1_P060	0	4.323454e-01	3.625356e-01	0	1.182339e+00	0	0	9.788911e-02	0	0	4.769508e-01	0	0	0	0	9.117263e-01	0	0	0	0	0	0	1.454873e+00	6.705381e+00	3.831726e+00
TGCT_1733145A_1C7A_49A1_BCA7_7B72F7C8FFE7_X024_S09_L020_B1_T2_P062	0	4.250074e-01	3.537196e-01	0	1.225060e+00	0	0	1.152498e-01	0	0	5.001729e-01	0	0	0	0	9.567481e-01	0	0	0	0	0	0	1.466935e+00	6.552439e+00	3.809321e+00
TGCT_42AA9956_CB47_4A45_8B3E_BCA4A1560649_X025_S03_L031_B1_T1_P065	0	5.239493e-01	8.809757e-01	0	2.059409e+00	8.471399e-01	0	5.385565e-01	0	0	6.052695e-01	0	0	0	0	2.128161e-01	0	0	0	0	0	0	1.019037e+00	5.649288e+00	4.301912e+00
TGCT_42AA9956_CB47_4A45_8B3E_BCA4A1560649_X025_S03_L032_B1_T2_P061	0	5.297779e-01	8.363719e-01	0	2.004758e+00	8.732471e-01	0	5.592933e-01	0	0	6.056638e-01	0	0	0	0	2.579528e-01	0	0	0	0	0	0	9.913988e-01	5.868797e+00	4.501889e+00
TGCT_772E7A97_0B2F_4DE7_B44B_E233EA5ACA5C_X027_S05_L085_B1_T1_P067	0	1.443475e+00	9.836397e-01	0	2.822091e+00	3.384008e-01	0	9.178167e-02	0	0	4.589861e-01	0	0	0	0	4.562919e-01	0	0	0	0	0	0	1.261510e+00	5.568008e+00	2.774960e+00
TGCT_772E7A97_0B2F_4DE7_B44B_E233EA5ACA5C_X027_S05_L086_B1_T2_P069	0	1.433011e+00	9.718783e-01	0	2.832902e+00	3.449019e-01	0	1.306439e-01	0	0	4.433381e-01	0	0	0	0	4.106748e-01	0	0	0	0	0	0	1.292351e+00	5.527962e+00	2.798563e+00
TGCT_915BF6AB_D5A9_44A6_8913_DE735A3A32CA_X041_S09_L017_B1_T1_P084	0	7.471044e-01	1.016038e+00	0	3.468492e+00	4.272104e-01	0	9.793584e-01	0	0	5.932919e-01	0	0	0	0	0	0	7.553015e-02	0	3.343402e-01	0	0	1.225482e+00	3.558659e+00	5.177661e+00
TGCT_915BF6AB_D5A9_44A6_8913_DE735A3A32CA_X041_S09_L018_B1_T2_P085	0	7.398206e-01	1.032727e+00	0	3.499282e+00	4.263720e-01	0	9.402317e-01	0	0	6.236588e-01	0	0	0	0	0	0	7.392951e-02	0	2.710203e-01	0	0	1.210878e+00	4.055979e+00	5.371621e+00
TGCT_A3208F24_8F24_43B5_99C5_E4A3CA68026C_X026_S11_L073_B1_T1_P068	0	6.801670e-01	3.048183e-01	0	1.806144e+00	0	0	4.270748e-01	0	0	8.736922e-01	0	0	0	0	9.505085e-01	0	0	0	0	0	0	8.566118e-01	4.916968e+00	4.885213e+00
TGCT_A3208F24_8F24_43B5_99C5_E4A3CA68026C_X026_S11_L074_B1_T2_P066	0	6.512360e-01	2.949103e-01	0	1.763859e+00	0	0	3.888535e-01	0	0	8.813347e-01	0	0	0	0	9.420818e-01	0	0	0	0	0	0	8.892642e-01	4.881460e+00	4.772031e+00
TGCT_A6AB6BA9_2EE3_4919_B524_65C2F7B6A052_X034_S04_L124_B1_T1_P078	0	7.515694e-01	7.646926e-01	0	2.807698e+00	7.822016e-01	0	4.969262e-01	0	0	1.080493e+00	0	0	0	0	1.775785e-01	0	0	0	0	0	0	1.038705e+00	3.422645e+00	4.488321e+00
TGCT_A6AB6BA9_2EE3_4919_B524_65C2F7B6A052_X034_S04_L125_B1_T2_P079	0	7.247286e-01	7.629644e-01	0	2.823974e+00	7.788584e-01	0	5.194432e-01	0	0	1.088273e+00	0	0	0	0	1.118107e-01	0	0	0	0	0	0	1.047372e+00	2.689016e+00	4.142141e+00
THCA_073FEB53_ADC5_4B5B_8D4B_9D6692AE996F_X032_S11_L090_B1_T1_PMRG	6.691872e-02	4.083451e-01	1.518470e+00	1.046216e-01	1.627705e-02	0	0	8.784758e-02	0	0	5.101838e-02	0	0	0	0	6.804982e-01	0	0	0	4.955473e+00	0	0	1.705308e-01	7.464854e-01	2.055825e+00
THCA_073FEB53_ADC5_4B5B_8D4B_9D6692AE996F_X032_S11_L091_B1_T2_P083	0	4.632760e-01	1.539011e+00	1.369385e-01	0	0	0	3.133400e-02	0	0	3.730274e-02	0	0	0	0	9.841288e-01	0	0	0	4.468671e+00	0	0	1.493742e-01	3.711005e+00	3.614637e+00
THCA_2035B22F_A9D8_4608_8B54_5146EC5CE76B_X029_S05_L009_B1_T1_P071	9.395856e-02	8.523217e-01	1.574815e+00	2.073782e-02	0	1.228227e-01	0	0	0	2.252509e-01	0	0	0	0	6.198099e-01	6.855495e-01	7.312323e-01	0	0	4.213361e+00	2.415053e-01	1.995156e-02	0	4.366040e+00	2.945073e+00
THCA_2035B22F_A9D8_4608_8B54_5146EC5CE76B_X029_S05_L010_B1_T2_P078	8.766717e-02	8.845562e-01	1.565626e+00	1.911145e-02	0	1.059863e-01	0	0	0	2.382360e-01	0	0	0	0	5.516098e-01	6.493878e-01	7.645603e-01	0	0	4.100454e+00	2.255104e-01	8.367674e-03	0	4.555187e+00	3.030812e+00
THCA_3E77F455_8BCF_4C61_9B4D_E56EC829241A_X042_S08_L038_B1_T1_P086	0	1.448865e-01	2.193795e-01	8.923183e-03	0	0	0	0	0	7.566058e-02	0	0	0	0	3.330581e-01	8.186208e-01	0	0	0	6.257967e+00	1.198164e-01	0	0	1.708486e+00	2.823931e+00
THCA_3E77F455_8BCF_4C61_9B4D_E56EC829241A_X042_S08_L039_B1_T2_PMRG	0	1.056742e-01	2.611392e-01	1.856223e-02	0	0	0	0	0	0	0	0	0	0	3.929369e-01	8.313346e-01	0	0	0	6.129637e+00	1.807028e-01	0	0	2.132292e+00	3.138360e+00
THCA_4589BD8A_FCEA_4968_939B_4C3960C48AB1_X028_S08_L114_B1_T1_P067	0	3.087118e-01	2.945053e-01	0	7.512163e-02	0	6.449725e-01	0	0	0	0	0	2.582882e-01	0	0	7.432356e-01	0	0	0	5.033334e+00	0	1.676516e-01	6.152779e-01	4.132546e+00	3.730240e+00
THCA_4589BD8A_FCEA_4968_939B_4C3960C48AB1_X028_S08_L115_B1_T2_P063	0	3.383692e-01	2.712233e-01	0	1.059371e-01	0	5.938427e-01	0	0	0	0	0	1.753979e-01	0	0	7.557423e-01	0	0	0	5.184108e+00	0	1.272250e-01	5.929646e-01	3.935189e+00	3.583891e+00
THCA_5040673F_93A4_48BC_A015_D0DA9C69F0B4_X027_S07_L089_B1_T1_P065	0	5.867745e-03	2.491930e-01	3.572169e-02	0	3.687788e-02	0	0	0	3.289393e-01	0	0	0	0	3.381277e-01	2.970032e-01	2.788231e-01	7.206915e-02	0	5.926724e+00	7.579032e-02	9.411178e-02	0	4.168942e+00	3.988194e+00
THCA_5040673F_93A4_48BC_A015_D0DA9C69F0B4_X027_S07_L090_B1_T2_P064	0	0	2.473216e-01	3.865524e-02	0	1.114547e-01	0	0	0	3.317646e-01	0	0	0	0	3.560977e-01	2.859979e-01	3.053641e-01	5.576030e-02	0	5.977989e+00	9.930571e-02	9.937190e-02	0	3.984891e+00	4.013200e+00
THCA_5BD43F10_0990_41B4_AD7A_741949D128A0_X033_S02_L096_B1_T1_P083	0	4.188171e-01	1.418962e-01	1.636922e-01	1.101099e-01	0	6.462903e-01	4.608470e-02	7.883037e-02	0	5.746033e-02	0	6.650874e-03	0	0	1.162922e+00	4.426960e-01	0	0	3.455106e+00	0	8.292692e-03	5.579725e-01	5.620350e+00	3.375182e+00
THCA_5BD43F10_0990_41B4_AD7A_741949D128A0_X033_S02_L097_B1_T2_P075	0	3.633760e-01	1.380846e-01	1.276826e-01	7.294922e-02	0	6.865129e-01	0	6.633923e-02	0	8.523692e-02	0	8.784565e-02	0	0	1.074363e+00	4.952825e-01	0	0	3.470643e+00	0	4.663823e-02	5.558736e-01	5.271758e+00	3.068285e+00
THCA_8084B582_941C_4F46_B2E6_6B6AE35989FC_X035_S06_L011_B1_T1_P103	6.346389e-02	0	2.268555e-01	9.009134e-02	0	1.008057e-01	0	0	0	1.135972e-01	0	0	0	0	5.628457e-01	3.430137e-01	2.508295e-02	0	6.532669e-03	6.606429e+00	4.894613e-01	1.827691e-01	0	0	1.835221e+00
THCA_8084B582_941C_4F46_B2E6_6B6AE35989FC_X035_S06_L012_B1_T2_P095	1.023147e-03	1.288830e-01	2.611652e-01	1.469892e-01	0	3.583205e-02	0	0	0	1.283840e-01	0	0	0	0	3.812265e-01	7.001141e-01	0	0	0	6.325430e+00	2.231130e-01	0	0	2.171790e+00	3.334121e+00
THCA_8681469D_66FB_4E67_9AD9_BEAE596F7BF5_X041_S06_L011_B1_T1_P085	0	3.155129e-01	9.355323e-02	0	5.489143e-02	0	5.824971e-01	0	2.911328e-02	0	0	0	0	0	0	8.268055e-01	0	0	0	4.780122e+00	0	0	4.426668e-01	4.402416e+00	2.910697e+00
THCA_8681469D_66FB_4E67_9AD9_BEAE596F7BF5_X041_S06_L012_B1_T2_P117	0	2.117784e-01	1.044385e-01	0	0	0	7.798762e-01	0	0	0	0	0	1.031337e-01	0	0	5.248235e-01	0	0	0	4.759076e+00	0	1.520315e-01	3.880845e-01	2.547169e+00	2.059673e+00
THCA_ABF4154C_FACF_4711_AAC7_35C560F39BC2_X024_S10_L021_B1_T1_P063	0	5.726278e-01	2.725484e-01	0	0	0	5.133661e-01	0	0	0	3.894420e-02	0	2.222566e-01	0	0	8.833817e-01	0	0	0	4.579570e+00	0	3.184552e-01	5.685286e-01	3.804910e+00	3.271322e+00
THCA_ABF4154C_FACF_4711_AAC7_35C560F39BC2_X024_S10_L022_B1_T2_P064	0	5.787951e-01	2.721039e-01	0	0	0	5.117660e-01	0	0	0	5.138104e-02	0	2.583369e-01	0	0	8.954999e-01	0	0	0	4.553867e+00	0	2.719714e-01	5.702282e-01	3.895468e+00	3.274182e+00
THCA_BC2421A1_70FD_4F62_8E12_956AE8472E0C_X036_S03_L029_B1_T1_P090	0	4.576198e-01	7.501637e-02	0	8.726332e-03	0	9.029754e-01	0	0	0	3.632745e-02	0	2.148326e-01	0	0	9.834330e-01	1.533338e-01	0	0	3.275935e+00	0	0	6.183322e-01	5.684206e+00	2.993403e+00
THCA_BC2421A1_70FD_4F62_8E12_956AE8472E0C_X036_S03_L030_B1_T2_P097	0	3.941245e-01	7.419395e-02	0	0	0	9.658535e-01	0	0	0	3.295564e-02	0	3.577854e-01	0	0	9.004915e-01	2.610097e-01	0	0	3.202221e+00	0	0	5.694630e-01	5.609943e+00	2.804557e+00
THCA_C28B747E_CFB2_4ED4_9821_9964A342DAA6_X026_S04_L059_B1_T3_P061	0	3.627615e-01	2.463886e-01	1.077476e-01	4.644465e-02	0	0	1.766858e-01	0	0	3.742657e-02	0	1.278092e-02	0	0	1.683863e+00	0	0	0	4.022974e+00	0	0	5.099813e-02	3.868439e+00	4.361414e+00
